beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,n_draws_attempted
0.20739642161049424,0.08563610278108853,0.3780386956216704,0.4835488807922393,0.6739999999999999,10.931999999999999,0.38546483250460284,7.2,541.6,0.8501483679525224,10.31712,50000
0.2684926215613093,0.06950534550058907,0.3547409137323103,0.873777221033646,0.76,13.023999999999997,0.36632606681058444,6.0,417.6,0.7868421052631579,9.05922,50000
0.22882651430129508,0.12788858449019969,0.3526448437540599,0.7799106886317299,0.589,6.7540000000000004,0.34834381320740726,7.0,456.0,0.869269949066214,9.91328,50000
0.15970620655503567,0.058316807953354144,0.32515215080350707,0.4814770386526685,0.7230000000000001,15.264,0.39368686012747744,8.4,594.4,0.7372060857538034,10.60374,50000
0.20229352764938605,0.06174854410706387,0.4065148330326448,0.8486802934658834,0.764,14.734999999999996,0.4029840487956194,7.6,617.4,0.9240837696335077,10.554739999999999,50000
0.12433224578024936,0.0790575122562215,0.22031279208569876,0.6125902185014604,0.626,11.990999999999996,0.36002044014906354,9.8,448.6,0.6086261980830671,9.81262,50000
0.1744779823779822,0.0855306216619317,0.3292314332770965,0.7766661470435374,0.647,10.315999999999999,0.4175193509768091,8.8,531.6,0.7975270479134466,9.77542,50000
0.1411538788439619,0.07515963415917434,0.29921663672097437,0.5789631582344046,0.692,12.144,0.35466080904067954,9.2,555.8,0.7369942196531793,10.367,50000
0.16728640515444768,0.13033970677717774,0.3366474192011764,0.7844129579023236,0.536,6.581,0.33459238308750805,8.8,543.4,0.8824626865671641,10.8149,50000
0.14244837534157131,0.08302581526417567,0.32112501615572314,0.380985964884552,0.627,10.973999999999998,0.3579456399409954,9.6,647.4,0.8803827751196173,11.203140000000001,50000
0.15312266537767663,0.11530649536539608,0.24908892314458103,0.8372943860962409,0.542,7.08,0.3627495619874095,8.4,445.6,0.7435424354243542,10.26224,50000
0.18588733227604082,0.08103472345314125,0.3869832261236732,0.8125102031840516,0.691,10.814,0.38123642691418097,8.4,641.6,0.8958031837916064,11.37946,50000
0.22722947322958892,0.09790451517851162,0.46809311327905345,0.854184611606922,0.657,9.096999999999998,0.3786671078820892,7.4,662.0,1.0456621004566211,11.43762,50000
0.17546495043042692,0.07540763348143154,0.28103164286580595,0.5768140192420621,0.7219999999999999,12.294999999999998,0.3850881738191021,7.8,442.2,0.6288088642659281,9.13436,50000
0.25134680839057066,0.127441178420335,0.397871628514685,0.8060910712486784,0.605,6.912999999999999,0.35174482798819573,6.6,497.6,0.9636363636363636,10.67116,50000
