beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,n_draws_attempted
0.14702214340032535,0.07857609154497308,0.31451350834030234,0.27754462208422054,0.629,11.599,0.39130402118685564,9.6,10000
0.21299492979849896,0.06293383398466539,0.46028777473659077,0.44378132513104906,0.7259999999999999,14.416,0.38355725453912726,8.2,10000
0.22397250246459657,0.12268001532921165,0.4064475655599977,0.5929246632838003,0.595,7.464,0.35684311216076614,7.4,10000
0.11134227759379245,0.10349411434408672,0.02167537009451337,0.49139936018962577,0.573,8.608999999999998,0.395339607791402,8.4,10000
0.17611444920095196,0.08868882014847129,0.17160457351109734,0.5178542139889012,0.6950000000000001,10.643999999999998,0.3872321578440485,6.8,10000
0.249119885244205,0.11728482174156708,0.4958260231771579,0.4687684900195645,0.6369999999999999,7.708999999999999,0.3554281433095165,7.8,10000
0.32851556038700436,0.1042419528456027,0.6703088855644671,0.5082185358813098,0.651,8.245999999999999,0.34805492255713216,7.4,10000
0.1023983775755717,0.07775068103409079,0.10213882854881327,0.4039494078634323,0.6140000000000001,11.659999999999997,0.3821714520126151,10.2,10000
0.1938405698664096,0.10023902355617384,0.21149743764720805,0.5906834036034735,0.6479999999999999,8.836999999999998,0.38711281218383614,6.6,10000
0.24991543758031387,0.12944176932521298,0.43519348326876073,0.5825599135148014,0.5980000000000001,6.866,0.3715888718029527,7.6,10000
0.20833261799654015,0.1077402887718831,0.3774513882265715,0.5727706709192164,0.616,8.139,0.361458696090487,7.0,10000
0.2363562224673767,0.0787400514638202,0.5648005339689027,0.2349028634154779,0.692,11.503999999999998,0.3554331174929418,9.0,10000
0.17006333825491018,0.09770211693408301,0.10853415521371401,0.5641374871982138,0.679,9.026,0.39535865361238615,6.8,10000
0.2016520636456237,0.09169055181949114,0.42157221999794636,0.5350607436336455,0.658,10.166999999999998,0.3282612181951484,7.4,10000
0.1349615618085024,0.08223074866429211,0.020464408727617036,0.47453583439594677,0.664,11.002999999999998,0.4229451767223176,7.8,10000
0.11744463074979489,0.08645540233737548,0.13859294807990638,0.25729620298967365,0.615,10.466,0.37704946682080864,9.4,10000
0.2602222105442462,0.06494525348289812,0.6156326847035707,0.48451449452800754,0.735,13.555999999999997,0.3723733840584805,7.6,10000
0.17497153902717866,0.06406639733244825,0.40931759380021937,0.37121745998427214,0.7,14.174999999999997,0.39104119092127904,9.2,10000
0.17074456562431178,0.07727656702685219,0.33461379915630896,0.2814023803485157,0.691,11.923999999999998,0.3701039618786969,7.8,10000
0.188236740238943,0.08573276310196903,0.17083141189533216,0.5204029874950437,0.704,10.751999999999999,0.37854022804509246,6.8,10000
0.1439362633358661,0.06863336500646022,0.2863142040052403,0.3404358409272448,0.696,13.684999999999997,0.38858453467104004,9.4,10000
0.15568479653556416,0.09750117047993417,0.27458810686096635,0.45528991346426495,0.608,8.903,0.4011709723347402,7.8,10000
0.16830917057007005,0.07961691845606123,0.18237857908123065,0.5374420796629348,0.6759999999999999,11.005999999999997,0.4305241406922411,7.8,10000
0.2215883537425079,0.1066606222790555,0.5549172240330474,0.6082363599970836,0.613,8.540999999999999,0.3172870982950877,8.4,10000
0.17787578347458965,0.10200380352462292,0.2411221795978718,0.46354163934904535,0.634,9.114,0.4004042557356331,7.4,10000
0.17522990649643894,0.0851059251564751,0.3972381245962803,0.08017296609563183,0.664,11.428999999999998,0.3827393196650172,8.6,10000
0.11852085951064506,0.06607850420548336,0.19024663991641005,0.34557619086852465,0.645,13.687999999999999,0.3708847844433916,9.8,10000
0.253210263147905,0.11230636443724731,0.5934889180084919,0.604468996083113,0.6120000000000001,7.764,0.32753729859170544,8.0,10000
0.14452521722388567,0.07045911267360712,0.21221532271111032,0.47529548763202084,0.7350000000000001,13.443999999999999,0.40663799545517565,8.6,10000
0.23662560897384266,0.0734556112925377,0.6318588691622181,0.4627116239525457,0.7230000000000001,12.146999999999997,0.3393060086486767,8.0,10000
0.1948537265145829,0.07116530873011753,0.4140457465887133,0.5383555044678182,0.7590000000000001,13.705999999999998,0.3895009941227407,8.0,10000
0.15657130622340446,0.09624413671933231,0.04986652921901094,0.5993849424040303,0.683,9.519,0.4095574309670075,6.8,10000
0.15874258562284507,0.07841625847013563,0.34648606962226103,0.3362403246140333,0.648,11.869999999999996,0.3901953422456551,10.0,10000
0.17349592814847328,0.09763231039392822,0.03600165257276942,0.5460460449081636,0.649,8.912999999999998,0.41106586446575716,7.2,10000
0.17798859928123728,0.0723886255470851,0.3931203713611375,0.24049311601829337,0.6910000000000001,12.748,0.370740941205079,8.2,10000
0.12245649406511068,0.09307072252428229,0.06064215560648112,0.29236325166393523,0.645,10.463,0.40419462303582343,9.2,10000
0.22929230106051943,0.07049047285733537,0.5674008842744163,0.4752578065150538,0.726,13.732999999999999,0.34474103141927004,8.2,10000
0.22351233880250873,0.09305004433056217,0.4966107815647794,0.34317021927391095,0.669,9.956,0.342923925066602,8.2,10000
0.2286186326936515,0.0786780712478416,0.6835459657077654,0.5777560778457294,0.6859999999999999,12.475999999999997,0.3108796014560883,8.8,10000
0.17290457604963852,0.09566884992066073,0.3735496156268438,0.19653531415233144,0.6409999999999999,9.619,0.38081285771124407,8.6,10000
0.18832317480915092,0.11749357792855367,0.26238616537936166,0.5217699576110015,0.605,7.938999999999998,0.3766801019426264,7.4,10000
0.21485745513475815,0.09266250827983373,0.42559914431284124,0.5202166641022133,0.687,10.009999999999998,0.3869239482842215,6.8,10000
0.13939663514662856,0.10728484722695696,0.0772411382885526,0.5578811404614974,0.6219999999999999,8.525,0.4122175497401911,7.4,10000
0.11734180196655944,0.06057050467741556,0.10805119980062994,0.5991298308393709,0.724,15.188999999999998,0.41671915955387373,9.2,10000
0.1712227461445478,0.10348501717656457,0.22506993153959576,0.41168609196881395,0.6020000000000001,8.576999999999998,0.38294364465196,8.0,10000
0.3060328225092252,0.0848754897003661,0.6158185503736542,0.5879550671102334,0.736,11.267999999999999,0.3664950243174802,6.8,10000
0.23774153571825887,0.07961361446585423,0.47389395018758435,0.3700497423614821,0.696,11.714999999999998,0.37623980014842934,7.4,10000
0.19111005029227454,0.10337186824361645,0.44267942404097715,0.303986542828792,0.638,8.788999999999998,0.36900937707666204,8.2,10000
0.12366191603775996,0.08259942121098048,0.15902231468989056,0.24919155120560982,0.612,10.859999999999998,0.3918612298183691,8.6,10000
0.13874986214057003,0.07059440978241233,0.14788990773127467,0.43026716017508526,0.6970000000000001,13.712,0.41147565155096455,8.4,10000
0.269773762721159,0.0990033723252856,0.5519803497459356,0.5973202330732824,0.663,9.399,0.3509383541011761,6.6,10000
0.1085069648953073,0.08916060623405708,0.07756767652619541,0.3800175486954763,0.5970000000000001,9.812999999999999,0.39900184644829917,9.2,10000
0.16363079664613084,0.06523479743070837,0.46211302719127234,0.5533857012350987,0.71,13.738999999999999,0.35165866421500974,10.4,10000
0.10815559460761529,0.06095522889774474,0.0125300717562296,0.5998912161005021,0.6940000000000001,14.243,0.42235847128609494,10.0,10000
0.1460040194096245,0.11816790368214261,0.21223104314830155,0.5565301262963755,0.5619999999999999,7.535999999999999,0.374102187025647,8.6,10000
0.1460735970742348,0.0835145964609835,0.04313245132635482,0.5959735749702101,0.697,11.062999999999997,0.42922926847904164,7.4,10000
0.1218895085296167,0.10032250344447782,0.11834928507874826,0.4465440351651133,0.584,8.642,0.3944393705244491,8.6,10000
0.28328658147181945,0.061452532867789934,0.667511510269808,0.585723186330823,0.755,14.445999999999998,0.3733609106987591,7.6,10000
0.16431531270151573,0.07589460504981191,0.37715291736586454,0.39004255936797483,0.6679999999999999,12.633,0.3398978020173103,9.6,10000
0.13796446222835687,0.10414678550327615,0.09149941348266309,0.5491882011440737,0.593,8.437999999999999,0.37559234559521876,7.2,10000
0.1725261204735298,0.06369600867122271,0.40008576091234754,0.38851082732831005,0.712,14.016,0.3953909875313833,8.8,10000
0.1637665182735054,0.1165850663662237,0.22788407795273644,0.5800025664439213,0.584,7.894,0.4095910752354639,8.0,10000
0.24840499677981276,0.07138441670745532,0.5553859950847468,0.5860094603841188,0.751,13.092999999999998,0.3626633543219488,7.2,10000
0.11879973947900586,0.0799903602121343,0.24711414676950938,0.4553955143610576,0.657,11.439999999999998,0.35037095462074686,10.4,10000
0.2044159910711283,0.08986323337150316,0.36648999589630415,0.4840776813935623,0.6930000000000001,10.230999999999998,0.38986430992306487,7.0,10000
0.18348036328324585,0.10997034241239001,0.3177426621653572,0.5484974612349749,0.608,8.184000000000001,0.3607570199391283,7.2,10000
0.15639271146247405,0.09686176054581569,0.10310004210843893,0.5820302085913057,0.6540000000000001,9.591999999999999,0.4163507635317025,7.0,10000
0.1580134293040624,0.1063990320369121,0.20027558218021835,0.3923884149936129,0.616,8.785999999999998,0.36758106965383563,7.8,10000
0.21719756488545133,0.0688208292715671,0.4246588130787797,0.43602589726525076,0.732,13.705999999999998,0.3816634931291098,8.0,10000
0.13264970180093336,0.09138788146248032,0.003349894746713744,0.5798475227905683,0.615,9.612,0.42641168610057606,7.6,10000
0.22395588978793332,0.09391624763110532,0.5239652825606268,0.4193021358849526,0.639,9.389,0.3575526499407567,7.4,10000
0.19015399251966397,0.1115519793948657,0.32939223322037386,0.5444842177872345,0.6140000000000001,7.724000000000001,0.39373805996622685,7.4,10000
0.16671116742360395,0.10633682682124926,0.21684160079925638,0.465671409773922,0.6140000000000001,8.523999999999997,0.3937283731072753,7.6,10000
0.19184858437350735,0.11499382671178404,0.4021193112831153,0.5407909088464717,0.5740000000000001,7.6739999999999995,0.3757694560462937,8.0,10000
0.15520560237900397,0.07349142800498915,0.39648722729391167,0.1826235125211409,0.6849999999999999,12.259999999999998,0.3749454186703357,9.2,10000
0.12285864863521234,0.07642419201884311,0.12211483895099162,0.4127005176938543,0.6950000000000001,12.116999999999999,0.41733205706845566,8.4,10000
0.22259896012104646,0.10234754772225095,0.31149024025476113,0.5910170621853377,0.6729999999999999,8.844999999999999,0.402879453051725,6.8,10000
0.10709902774570411,0.05978614971259028,0.08376453114977807,0.5706053354105671,0.6679999999999999,15.816999999999998,0.41411137765654915,9.4,10000
0.2743254098406339,0.09255652804249635,0.6226147823422393,0.48294197319535115,0.6900000000000001,9.893999999999998,0.34945680121447353,7.2,10000
0.17949797854195088,0.07364995873349721,0.5398849102264153,0.571418461460074,0.683,12.455,0.3261339587681741,10.2,10000
0.11675510083856848,0.06582898758247911,0.1288502361790007,0.52231435429014,0.687,14.078999999999999,0.422044074904517,9.4,10000
0.16511853261542547,0.12151496765198071,0.1687657096771444,0.5562116449192211,0.5820000000000001,7.445,0.39808113449817906,8.2,10000
0.23206288790131077,0.06458180380132592,0.5608866217509653,0.5847188984295919,0.7689999999999999,14.408999999999997,0.3854689810184398,8.2,10000
0.13771227003426084,0.10622056328059276,0.2754045424845537,0.49730089883150586,0.569,8.609,0.36660835065228536,9.4,10000
0.2178161560382629,0.09363588735970076,0.4452655582702913,0.3208848906876675,0.6980000000000001,10.292999999999997,0.36544255745993603,7.8,10000
0.10743581547395549,0.08027293284610652,0.14722218310836074,0.19508379107470117,0.63,11.972999999999999,0.38645033932187095,9.2,10000
0.2956798873499556,0.09444211569441795,0.6025825396558521,0.562952306432618,0.681,9.636999999999999,0.34894425407601015,6.8,10000
0.20738045787457096,0.08766125208361177,0.23341879217895534,0.5549450144720572,0.693,10.407999999999998,0.3781733422523319,6.6,10000
0.2068599260962248,0.1083163447826502,0.49803419931573095,0.4494199729296127,0.6060000000000001,8.434999999999999,0.34607240141087975,8.4,10000
0.23472821216568668,0.08016207873281177,0.6255088966432409,0.4473473073566795,0.666,11.385999999999997,0.3250719747313766,9.2,10000
0.17687801370629122,0.08679386834415893,0.22785697447054068,0.5787097297223367,0.683,10.787999999999997,0.4182036308420186,7.0,10000
0.139074670983791,0.09291720597663981,0.09758335436504338,0.3938427597551834,0.644,9.621999999999998,0.41549132652460485,8.6,10000
0.16027130177105334,0.09940187442121821,0.09141189957722472,0.5933804596856715,0.6729999999999999,9.582999999999998,0.410093640928283,6.8,10000
0.11139494884727398,0.06711226345064665,0.14290616538592235,0.4703381304051811,0.649,14.331999999999997,0.38858162763845416,10.2,10000
0.15759100490088046,0.08832419534127894,0.29782808691539014,0.27878153032462744,0.617,9.548999999999998,0.3646426359537217,8.4,10000
0.11614558709588604,0.08781021697115984,0.19246979405016892,0.44587724923777305,0.604,10.421999999999999,0.3505441097538924,10.0,10000
0.1892920900573577,0.12053446818186352,0.2969970167205167,0.5549104070290526,0.5980000000000001,7.5009999999999994,0.3918261673195126,7.6,10000
0.2736504589173234,0.08657416296851513,0.598580951725764,0.48851649311608375,0.729,11.072999999999997,0.37685301436423596,7.2,10000
0.18431554151723523,0.07705335111802308,0.34411070274258543,0.2674657367911047,0.6689999999999999,11.854999999999999,0.3886418107374393,7.8,10000
0.10131350219268682,0.08197411267658687,0.05925799339657161,0.5297189161665589,0.577,11.309,0.3790085064267662,10.4,10000
0.1454637482034491,0.10111952635115044,0.21259525358102405,0.4467566143343468,0.576,8.651999999999997,0.3847162698534304,8.8,10000
0.1475439037300229,0.09927426983464221,0.01908653233464346,0.445420441784239,0.6369999999999999,9.479,0.4005457413344454,7.4,10000
0.1398695627528895,0.07221733693812107,0.10122778936432537,0.38201223688032465,0.692,13.254,0.3880944785625436,7.6,10000
0.15296797632938638,0.11361144977604853,0.22531012330532843,0.4758535032926679,0.585,7.718999999999999,0.3703224925571057,8.8,10000
0.24392717269168748,0.09536077784073309,0.36652484030942833,0.5274635282702438,0.688,9.943999999999999,0.4033437002877417,7.0,10000
0.205264629232353,0.08570438878876817,0.4434822703082099,0.1612266958131506,0.6530000000000001,10.550999999999998,0.3593438260202377,8.8,10000
0.24156304670273102,0.1036623584192493,0.43331159991630036,0.45661325684174836,0.6799999999999999,9.302,0.3891406928039167,7.2,10000
0.1771973017132012,0.09205947126885398,0.3406810153048346,0.3076027918021535,0.658,9.594,0.38681565398096796,7.8,10000
0.1944376738436701,0.07961120825682157,0.38880499138235686,0.3686241304958721,0.6890000000000001,11.807999999999998,0.365170372369374,7.4,10000
0.1577101201610055,0.09681734839111901,0.4266846291865649,0.5742691767938884,0.603,9.200999999999999,0.3210311743406965,9.2,10000
0.14166209104407076,0.09212352555538947,0.21650328369676286,0.3450400388602175,0.637,10.61,0.4116078066737578,8.4,10000
0.17017800641596856,0.09462062763448999,0.11632992892799798,0.4936790931866513,0.655,9.742999999999999,0.4069701073113192,7.2,10000
0.21343479243310864,0.08559408544168061,0.352708748358596,0.5120381405095831,0.6990000000000001,10.736999999999998,0.3766309100555811,6.8,10000
0.11395604014160213,0.07066251168847258,0.25711575088133065,0.4090699842697536,0.658,13.376999999999999,0.3527853493518236,10.0,10000
0.205263764717469,0.09772385891742418,0.38773644180692834,0.47558498758783274,0.629,8.91,0.36356161858779806,7.2,10000
0.18181648641362594,0.08812445184282691,0.178457931734369,0.5624241665044246,0.711,10.337,0.39413814310791323,6.8,10000
0.1855005275169812,0.10574169291123221,0.10985196055669438,0.5983219737504314,0.632,7.922999999999999,0.3839230955300314,6.8,10000
0.2043762674253408,0.07739241192240998,0.274463180248096,0.5645681530275166,0.725,11.770999999999997,0.38502773183189587,6.8,10000
0.23735373286503209,0.09635956429995288,0.2801290768165779,0.5752434272484561,0.6849999999999999,9.586999999999998,0.38739675771011356,6.6,10000
0.11369138526894099,0.08239981739700752,0.07928178165330256,0.12341717531783288,0.645,11.444999999999997,0.372623712881058,9.2,10000
0.12023035496519885,0.06966866872566997,0.20204350541947297,0.35111956068952516,0.667,13.797999999999998,0.3792989610746199,9.8,10000
0.33032601715319304,0.08977791744949123,0.7271713694020376,0.5395743625500871,0.6839999999999999,10.104999999999999,0.3255049026646373,7.6,10000
0.14408613708460868,0.06496574700565283,0.18371666479727944,0.4187040170107012,0.7139999999999999,14.284999999999997,0.3969889550238583,8.6,10000
0.2932440685096058,0.06850496732723657,0.6905180940262347,0.5596035904451172,0.727,13.133,0.3263979654986037,8.2,10000
0.2346778029652851,0.10654748054157115,0.5229289174358099,0.569433512813323,0.632,8.155,0.3377359315223642,7.4,10000
0.1759645188611306,0.08558902420465145,0.4764267382787597,0.507207274418297,0.6479999999999999,10.993999999999998,0.32858072013481743,10.0,10000
0.15798353674846152,0.06949796134788987,0.3589085380419257,0.3557291627733259,0.704,13.745,0.3923196553062932,9.2,10000
0.3261648427449812,0.08602020943804359,0.6719810927758707,0.5822321139646135,0.724,10.288999999999998,0.3590096543522881,6.8,10000
0.1715043498455105,0.07742715013314462,0.3655166663680833,0.11767800922791831,0.678,11.539999999999997,0.3665922128385541,8.8,10000
0.10453035359087685,0.06417008384058616,0.054859492492247156,0.5413635454701888,0.683,14.887999999999996,0.41858409756808407,9.4,10000
0.2640653892810983,0.08705366425110818,0.506427132445894,0.4910844249063998,0.717,10.460999999999999,0.39332279877948484,7.2,10000
0.2812549711721752,0.09844100233273913,0.5770370646021136,0.4373129609661542,0.683,9.523999999999997,0.3689730430579944,7.2,10000
0.3052834415336367,0.07151140566900327,0.6875817875563256,0.5847989847008082,0.7460000000000001,12.767999999999999,0.35302814886991857,7.2,10000
0.1906901859753304,0.08678640009690564,0.3947911741570537,0.3959981855051031,0.665,10.215,0.3342823446594081,8.2,10000
0.2593223034878243,0.10008692293650441,0.6539518687779806,0.44398029078826007,0.63,8.922999999999998,0.3347569900339387,9.0,10000
0.2696907139377077,0.08155492926199082,0.6792360417080895,0.34800265303093153,0.719,11.553999999999997,0.35424500346033255,8.2,10000
0.2191550546557934,0.0681197091094557,0.5764922845159861,0.4326247779990936,0.7350000000000001,13.776999999999997,0.3678746877624516,8.2,10000
0.29476355741165394,0.09772177809696055,0.731707685156366,0.5166198068904347,0.651,9.380999999999998,0.32209704829567415,8.2,10000
